bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-09114_ses-1pre_task-rest_bold	0.0006248677248677249	0.01010477746031746	0	56.61232996978724	1.1834043332446813	0.9642143366489353	0.5712288702935286	266.4230041503906	0.4624777139539563	177	93.65079365079364	2.0839577777777776	2.1193566666666666	2.177423333333333	1.9550933333333333	0.0775986	0.03819943591952324	0.01073242723941803	189	64	64	36	4.4803732039569875	2.4000000953674316	3.0	3.0	3.75	36.37479507961164	21.043841335644046	69.54203033447266	47.02735900878906	88560.0	30.37000322341919	190.57078704834	68.28556060791016	0.3427458979669251	161.70824924903155	778.71044921875	760.0338134765625	26749.0	526.8856201171875	1080.7569335937499	169.6331024169922	39.61656951904297
sub-09114_ses-2post_task-rest_bold	0.0039004761904761908	0.015840024338624338	0	73.29885856127656	1.1861080759042548	0.9993935817553192	0.5696525126996596	387.5491943359375	0.8249854286169884	186	98.41269841269842	2.011191111111111	1.9829266666666667	2.179073333333333	1.8715733333333333	0.0190499	0.008015280589461327	0.039371147751808167	189	64	64	36	4.7136049267982685	2.4000000953674316	3.0	3.0	3.75	31.756367832264345	11.785369581215061	65.29449462890625	39.093563079833984	86348.0	30.019362354278563	188.13582534790035	73.23112487792969	0.9130991970226616	149.85666156850917	800.8856201171875	779.1912231445312	28025.0	570.7788818359375	1105.0488769531248	165.3039093017578	34.01349639892578
sub-09160_ses-1pre_task-rest_bold	0.0011441798941798941	0.021949261375661375	0	52.54970300936172	1.201664667712767	0.9685882364893614	0.5641541722837935	492.45147705078125	0.1881568501030654	69	36.507936507936506	1.9462366666666666	1.9049966666666667	2.1144333333333334	1.81928	0.0114043	-0.007421459071338177	0.03811229020357132	189	64	64	36	5.4190464890360595	2.4000000953674316	3.0	3.0	3.75	33.69359738091555	10.29202015939481	62.30268096923828	37.8901481628418	85939.0	30.16548385620117	175.71276550292967	71.87415313720703	1.666425728188993	128.80278705897737	865.8424682617188	855.0641479492188	28193.0	628.0917602539063	1144.4777099609373	157.78587341308594	36.43206787109375
sub-09160_ses-2post_task-rest_bold	0.008170423280423281	0.02302493386243386	0	63.65464825319152	1.2236307305319152	1.0117335481382976	0.5652344590962924	463.8842468261719	0.2925636746112869	89	47.08994708994709	2.1075102222222224	2.06078	2.2835933333333336	1.9781573333333333	0.041665	-0.008771229535341263	0.04162992909550667	189	64	64	36	4.930030663800041	2.4000000953674316	3.0	3.0	3.75	38.808039180158744	10.619922267104345	62.39205551147461	37.902469635009766	85823.0	29.49401988983154	178.25178680419907	73.4457015991211	1.2039553822832447	144.22075519205305	841.922119140625	831.8883666992188	28200.0	580.4589141845703	1137.2234558105467	168.73599243164062	30.141592025756836
sub-09260_ses-1pre_task-rest_bold	0.0017277777777777777	0.007671868201058201	0	21.95562284515959	1.1015123548404264	0.9918236555319152	0.5461041085663588	428.9350891113281	0.09301332097362161	10	5.291005291005291	1.9913044290660116	2.006396666666667	2.085849834231549	1.881666786299819	0.157286	0.037127044051885605	0.009114209562540054	189	64	64	36	5.328119078052726	2.4000000953674316	3.0	3.000000238418579	3.749999761581421	68.41721663587467	16.974396752564203	60.365577697753906	39.9200439453125	89884.0	27.106820011138915	149.6986862182617	65.71815490722656	0.9361356025235188	141.5401897490793	825.8470458984375	826.5517578125	25213.0	573.653857421875	1082.1578369140625	155.12704467773438	49.783023834228516
sub-09260_ses-2post_task-rest_bold	0.002732751322751323	0.015209702380952381	0	23.795147266542553	1.0666026289893613	0.9670661685638301	0.5455826626373309	517.1221923828125	0.0952788731256345	12	6.349206349206349	1.9653153894537159	1.9005766666666668	2.1184735016944805	1.876896	0.0267615	-0.007534983102232218	0.035453859716653824	189	64	64	36	5.5918354476237395	2.4000000953674316	3.0	2.999999761581421	3.75	46.13671707911896	9.74154730276117	58.052452087402344	36.26408386230469	89141.0	28.39702606201172	156.25535583496094	69.3930435180664	1.197167647755367	131.39860781337507	837.9130859375	829.1917114257812	25891.0	612.019775390625	1096.0620727539062	148.2832794189453	43.93659973144531
sub-09300_ses-1pre_task-rest_bold	0.000272962962962963	0.003337203068783069	0	31.836973980851056	1.2528091217553194	0.9791663512234045	0.5310012480513153	583.2570190429688	0.05926590705297338	0	0.0	2.476064937647674	2.4810333333333334	2.6464333333333334	2.3007281462763562	0.171315	0.049141597002744675	0.0001340909511782229	189	64	64	36	3.506485571719342	2.4000000953674316	3.0	3.0	3.749999761581421	18.378469105223843	12.083298006110857	49.17079162597656	29.674299240112305	89173.0	21.02579574584961	139.2463226318359	47.634124755859375	-0.03934848348991471	217.10435454751416	737.8458862304688	731.4650268554688	25656.0	416.7735061645508	1099.6821594238281	208.59939575195312	50.11602783203125
sub-09300_ses-2post_task-rest_bold	0.016203227513227513	0.009676780105820106	0	21.656120919042543	1.1860005184574467	1.1409959484574466	0.5590918570367345	510.8998718261719	0.07588814713883431	5	2.6455026455026456	1.9388602222222222	1.8794066666666664	2.1410833333333334	1.7960906666666667	0.0144291	-0.003739670617505908	0.04011696204543114	189	64	64	36	4.919905295244717	2.4000000953674316	3.0	3.0	3.75	25.346399119622347	10.520933751901273	60.716583251953125	36.91621398925781	85963.0	29.15291118621826	179.8599182128906	65.50728607177734	0.9339757139991751	150.80591066959093	865.308349609375	852.19970703125	27858.0	599.9132629394531	1174.667498779297	173.2115478515625	51.75495529174805
sub-09380_ses-1pre_task-rest_bold	0.0018708994708994708	0.008332944391534392	0	28.40509698765958	1.1060533138297872	0.9668426624999996	0.5552392685659112	367.81732177734375	0.1776969523576822	54	28.571428571428573	1.922501501713139	1.9659066666666665	2.0324831718060836	1.7691146666666666	0.146938	0.038128890097141266	0.014864777214825153	189	64	64	36	4.533730965961312	2.4000000953674316	3.0	3.000000238418579	3.75	67.95728752538136	20.434628600770207	64.66877746582031	44.15346908569336	88135.0	28.78792781829834	160.65231018066407	64.65946960449219	1.1172544093396768	162.11382927487028	847.46728515625	831.117919921875	26582.0	581.8407409667968	1179.4021118164062	183.3153076171875	43.79617691040039
sub-09380_ses-2post_task-rest_bold	0.001117989417989418	0.011574106825396824	0	28.180021773031932	1.1115725174468083	0.9864040723936177	0.5541574859552345	527.0370483398438	0.15269763140956646	43	22.75132275132275	1.8520935555555555	1.83247	1.9971866666666667	1.7266240000000002	0.0278963	-0.013978787697851658	0.04902892932295799	189	64	64	36	5.0294447189638385	2.4000000953674316	3.0	3.0	3.75	59.23832863603107	8.566223759844664	60.91979217529297	35.97932434082031	86789.0	29.322101593017578	164.32128295898426	78.80216979980469	1.304447946310792	145.1328125504709	858.685546875	840.7781982421875	27210.0	620.022006225586	1160.0701904296875	167.16810607910156	46.37778854370117
sub-09381_ses-1pre_task-rest_bold	0.002185925925925926	0.008414171534391536	0	33.26214680803191	1.241882551117021	0.9976143819148936	0.552984833605261	443.86676025390625	0.17592906118268004	51	26.984126984126984	2.1754157777777774	2.1989566666666667	2.2704	2.0568906666666664	0.155547	0.04574606940150261	-0.009343416430056095	189	64	64	36	4.295559222344316	2.4000000953674316	3.0	3.0	3.75	25.331633983747718	19.946858839176002	70.4259033203125	45.04857635498047	87316.0	29.577699661254883	187.73183822631836	70.66648864746094	2.43649199500305	177.97144724184548	953.0171508789062	939.5076904296875	27229.0	635.9814575195312	1342.0498779296875	218.71202087402344	43.658843994140625
sub-09381_ses-2post_task-rest_bold	0.0017717989417989416	0.012598188095238097	0	34.822790693829795	1.1679207824468087	0.9681962215425532	0.558611545557594	553.645263671875	0.27482219939460145	117	61.904761904761905	2.056949455827572	2.02433	2.236953155556269	1.9095652119264468	0.0158087	-0.005358911585062742	0.026379775255918503	189	64	64	36	4.552778519284266	2.4000000953674316	3.0	3.000000238418579	3.750000238418579	27.620027151574156	9.56141393842934	61.65441131591797	37.567665100097656	84470.0	29.883472537994386	177.41628112792986	71.87487030029297	2.1272452723976647	157.87600665548888	914.9022216796875	893.0660400390625	29340.0	642.8891906738281	1279.470648193359	196.15512084960938	43.654422760009766
sub-10134_ses-1pre_task-rest_bold	0.0004212698412698413	0.007546642857142856	0	28.319306982340414	1.1701464030319155	0.966541207978723	0.5526325197130431	414.5092468261719	0.07887736313879512	8	4.232804232804233	2.096647111111111	2.0770166666666667	2.2797300000000003	1.9331946666666666	0.0102556	-0.005068511702120304	0.030061079189181328	189	64	64	36	4.588323150650015	2.4000000953674316	3.0	3.0	3.75	34.71370987659708	9.259163161141375	56.54781723022461	35.54823684692383	89065.0	28.551710891723634	156.11441040039065	60.875885009765625	0.6146339902265359	147.38001727418055	748.6084594726562	737.2833251953125	25526.0	504.61356353759766	1033.7610168457031	160.68373107910156	52.974830627441406
sub-10134_ses-2post_task-rest_bold	0.003296408839779005	0.012439234143646411	8	27.242421945111122	1.0876528795555556	0.9737955792222228	0.5546411629802748	458.5417175292969	0.10106781048368259	8	4.419889502762431	1.8844204444444443	1.8600433333333333	2.0494233333333334	1.7437946666666666	0.0419243	-0.007544489111751318	0.025249477475881577	181	64	64	36	5.364775593856085	2.4000000953674316	3.0	3.0	3.75	32.556209250253104	11.801988792866208	65.23096466064453	39.831329345703125	88720.0	31.10673427581787	187.11263275146493	74.69963073730469	1.2681565998912987	143.3439440228508	876.4044189453125	868.1943359375	25613.0	634.5124145507813	1158.2031982421875	161.82920837402344	47.403404235839844
sub-10332_ses-1pre_task-rest_bold	0.0007233862433862435	0.01247720888888889	0	40.59417943744683	1.1831098535638291	0.9696231957446805	0.5544781744002663	427.9761047363281	0.2395122676039075	99	52.38095238095238	2.028309777777778	2.01418	2.1639466666666665	1.9068026666666666	0.00911987	-0.004415210802108049	0.03191676735877991	189	64	64	36	4.908629945471589	2.4000000953674316	3.0	3.0	3.75	52.93064270735006	11.464456478371241	58.29929733276367	37.904563903808594	88178.0	29.13111228942871	156.2522560119628	60.57328414916992	0.8836113026502281	138.68076912514385	807.907470703125	795.7698974609375	26585.0	552.0197998046875	1099.1467529296874	162.1134490966797	43.1515007019043
sub-10332_ses-2post_task-rest_bold	0.0010582539682539684	0.015570662222222222	0	44.24708381590426	1.1812956309574467	0.9709812810638296	0.5516634561793307	456.3916015625	0.18305966698986978	58	30.687830687830687	1.8325524444444443	1.8177199999999998	1.9420866666666667	1.7378506666666667	0.00649544	0.002457314869388938	0.029002802446484566	189	64	64	36	5.323410237808434	2.4000000953674316	3.0	3.0	3.75	54.6722945652329	10.690581488055043	58.46061706542969	39.17441177368164	88159.0	30.777278327941893	143.49654235839822	58.829776763916016	1.4778577266110977	127.66246651109539	862.47412109375	845.2861328125	26732.0	630.7212677001953	1162.270324707031	158.7836151123047	43.094993591308594
sub-10570_ses-1pre_task-rest_bold	0.0005838095238095238	0.00734139544973545	0	34.48024652361704	1.2392602119680856	0.9847937731382981	0.5636806987391798	553.1104125976562	0.2342807014497903	101	53.439153439153436	1.864251333333333	1.8009700000000002	2.0484533333333332	1.7433306666666666	0.005448	-0.011466995812952518	0.038421496748924255	189	64	64	36	4.938556416250724	2.4000000953674316	3.0	3.0	3.75	54.845300253675106	8.845065683287435	62.274009704589844	36.02714157104492	84533.0	29.07064552307129	186.71804199218727	81.4588394165039	1.598487323732427	144.1855090028375	877.919189453125	860.7166748046875	29039.0	627.4132202148437	1193.0084106445308	174.28207397460938	58.94075012207031
sub-10570_ses-2post_task-rest_bold	0.002187089947089947	0.0099246891005291	0	33.227195800797865	1.1905441931914895	0.9680195177127656	0.5596231324966445	568.9840698242188	0.21526240526472007	56	29.62962962962963	1.9558850726681767	1.9006966666666667	2.1529933333333333	1.8139652180045307	0.0158842	-0.011444942094385624	0.040726177394390106	189	64	64	36	4.704233838023292	2.4000000953674316	3.0	3.0	3.750000238418579	48.317321299691606	9.949605580323407	62.81867980957031	36.862613677978516	84721.0	28.205881118774414	188.02090454101562	79.90141296386719	1.4990439515158496	157.1523965089874	911.7958374023438	892.997314453125	28951.0	635.6034851074219	1260.1965942382812	189.8251495361328	51.171485900878906
